meter_no,date,weekday,time,demand_kW,period
07281937401,2024-11-02,5,00:15,20518.04,Off_Peak
07281937401,2024-11-02,5,00:30,20383.12,Off_Peak
07281937401,2024-11-02,5,00:45,19662.15,Off_Peak
07281937401,2024-11-02,5,01:00,19882.67,Off_Peak
07281937401,2024-11-02,5,01:15,19777.91,Off_Peak
07281937401,2024-11-02,5,01:30,18616.76,Off_Peak
07281937401,2024-11-02,5,01:45,18362.98,Off_Peak
07281937401,2024-11-02,5,02:00,18844.96,Off_Peak
07281937401,2024-11-02,5,02:15,18990.76,Off_Peak
07281937401,2024-11-02,5,02:30,19371.55,Off_Peak
07281937401,2024-11-02,5,02:45,19768.79,Off_Peak
07281937401,2024-11-02,5,03:00,20216.5,Off_Peak
07281937401,2024-11-02,5,03:15,20542.65,Off_Peak
07281937401,2024-11-02,5,03:30,19954.06,Off_Peak
07281937401,2024-11-02,5,03:45,20087.15,Off_Peak
07281937401,2024-11-02,5,04:00,20760.97,Off_Peak
07281937401,2024-11-02,5,04:15,19727.76,Off_Peak
07281937401,2024-11-02,5,04:30,20003.74,Off_Peak
07281937401,2024-11-02,5,04:45,20819.41,Off_Peak
07281937401,2024-11-02,5,05:00,21518.21,Off_Peak
07281937401,2024-11-02,5,05:15,20596.44,Off_Peak
07281937401,2024-11-02,5,05:30,20510.09,Off_Peak
07281937401,2024-11-02,5,05:45,20192.59,Off_Peak
07281937401,2024-11-02,5,06:00,21256.04,Saturday_Half_Peak
07281937401,2024-11-02,5,06:15,21454.78,Saturday_Half_Peak
07281937401,2024-11-02,5,06:30,21362.91,Saturday_Half_Peak
07281937401,2024-11-02,5,06:45,21860.78,Saturday_Half_Peak
07281937401,2024-11-02,5,07:00,21594.22,Saturday_Half_Peak
07281937401,2024-11-02,5,07:15,20915.43,Saturday_Half_Peak
07281937401,2024-11-02,5,07:30,19563.01,Saturday_Half_Peak
07281937401,2024-11-02,5,07:45,19485.77,Saturday_Half_Peak
07281937401,2024-11-02,5,08:00,18857.86,Saturday_Half_Peak
07281937401,2024-11-02,5,08:15,18216.3,Saturday_Half_Peak
07281937401,2024-11-02,5,08:30,18673.49,Saturday_Half_Peak
07281937401,2024-11-02,5,08:45,18980.18,Saturday_Half_Peak
07281937401,2024-11-02,5,09:00,19096.8,Saturday_Half_Peak
07281937401,2024-11-02,5,09:15,19430.28,Saturday_Half_Peak
07281937401,2024-11-02,5,09:30,20295.52,Saturday_Half_Peak
07281937401,2024-11-02,5,09:45,19856.81,Saturday_Half_Peak
07281937401,2024-11-02,5,10:00,20358.01,Saturday_Half_Peak
07281937401,2024-11-02,5,10:15,21210.79,Saturday_Half_Peak
07281937401,2024-11-02,5,10:30,21976.71,Saturday_Half_Peak
07281937401,2024-11-02,5,10:45,21627.86,Saturday_Half_Peak
07281937401,2024-11-02,5,11:00,21682.15,Off_Peak
07281937401,2024-11-02,5,11:15,21811.82,Off_Peak
07281937401,2024-11-02,5,11:30,21796.68,Off_Peak
07281937401,2024-11-02,5,11:45,21624.45,Off_Peak
07281937401,2024-11-02,5,12:00,22529.07,Off_Peak
07281937401,2024-11-02,5,12:15,22114.67,Off_Peak
07281937401,2024-11-02,5,12:30,22392.27,Off_Peak
07281937401,2024-11-02,5,12:45,21804.88,Off_Peak
07281937401,2024-11-02,5,13:00,21613.04,Off_Peak
07281937401,2024-11-02,5,13:15,21388.6,Off_Peak
07281937401,2024-11-02,5,13:30,20539.2,Off_Peak
07281937401,2024-11-02,5,13:45,19886.64,Off_Peak
07281937401,2024-11-02,5,14:00,20659.68,Saturday_Half_Peak
07281937401,2024-11-02,5,14:15,20027.41,Saturday_Half_Peak
07281937401,2024-11-02,5,14:30,19160.32,Saturday_Half_Peak
07281937401,2024-11-02,5,14:45,20201.31,Saturday_Half_Peak
07281937401,2024-11-02,5,15:00,19873.3,Saturday_Half_Peak
07281937401,2024-11-02,5,15:15,19184.49,Saturday_Half_Peak
07281937401,2024-11-02,5,15:30,19987.54,Saturday_Half_Peak
07281937401,2024-11-02,5,15:45,20498.49,Saturday_Half_Peak
07281937401,2024-11-02,5,16:00,19934.97,Saturday_Half_Peak
07281937401,2024-11-02,5,16:15,20388.72,Saturday_Half_Peak
07281937401,2024-11-02,5,16:30,21262.45,Saturday_Half_Peak
07281937401,2024-11-02,5,16:45,20898.22,Saturday_Half_Peak
07281937401,2024-11-02,5,17:00,20857.02,Saturday_Half_Peak
07281937401,2024-11-02,5,17:15,20755.57,Saturday_Half_Peak
07281937401,2024-11-02,5,17:30,20951.86,Saturday_Half_Peak
07281937401,2024-11-02,5,17:45,20606.38,Saturday_Half_Peak
07281937401,2024-11-02,5,18:00,20017.73,Saturday_Half_Peak
07281937401,2024-11-02,5,18:15,20282.29,Saturday_Half_Peak
07281937401,2024-11-02,5,18:30,20624.74,Saturday_Half_Peak
07281937401,2024-11-02,5,18:45,20726.93,Saturday_Half_Peak
07281937401,2024-11-02,5,19:00,21094.53,Saturday_Half_Peak
07281937401,2024-11-02,5,19:15,21416.58,Saturday_Half_Peak
07281937401,2024-11-02,5,19:30,21087.52,Saturday_Half_Peak
07281937401,2024-11-02,5,19:45,20718.06,Saturday_Half_Peak
07281937401,2024-11-02,5,20:00,20217.82,Saturday_Half_Peak
07281937401,2024-11-02,5,20:15,19485.36,Saturday_Half_Peak
07281937401,2024-11-02,5,20:30,20180.58,Saturday_Half_Peak
07281937401,2024-11-02,5,20:45,19435.87,Saturday_Half_Peak
07281937401,2024-11-02,5,21:00,20187.74,Saturday_Half_Peak
07281937401,2024-11-02,5,21:15,19967.15,Saturday_Half_Peak
07281937401,2024-11-02,5,21:30,19851.63,Saturday_Half_Peak
07281937401,2024-11-02,5,21:45,18873.56,Saturday_Half_Peak
07281937401,2024-11-02,5,22:00,19844.73,Saturday_Half_Peak
07281937401,2024-11-02,5,22:15,19339.0,Saturday_Half_Peak
07281937401,2024-11-02,5,22:30,19432.69,Saturday_Half_Peak
07281937401,2024-11-02,5,22:45,20750.19,Saturday_Half_Peak
07281937401,2024-11-02,5,23:00,21376.65,Saturday_Half_Peak
07281937401,2024-11-02,5,23:15,21400.62,Saturday_Half_Peak
07281937401,2024-11-02,5,23:30,20972.41,Saturday_Half_Peak
07281937401,2024-11-02,5,23:45,21410.66,Saturday_Half_Peak
07281937401,2024-11-03,6,00:00,20392.65,Off_Peak
07281937401,2024-11-03,6,00:15,20385.97,Off_Peak
07281937401,2024-11-03,6,00:30,20147.22,Off_Peak
07281937401,2024-11-03,6,00:45,20380.49,Off_Peak
07281937401,2024-11-03,6,01:00,20734.74,Off_Peak
07281937401,2024-11-03,6,01:15,20146.27,Off_Peak
07281937401,2024-11-03,6,01:30,19664.67,Off_Peak
07281937401,2024-11-03,6,01:45,19927.58,Off_Peak
07281937401,2024-11-03,6,02:00,19748.26,Off_Peak
07281937401,2024-11-03,6,02:15,19777.77,Off_Peak
07281937401,2024-11-03,6,02:30,19692.87,Off_Peak
07281937401,2024-11-03,6,02:45,20398.64,Off_Peak
07281937401,2024-11-03,6,03:00,19642.28,Off_Peak
07281937401,2024-11-03,6,03:15,20624.75,Off_Peak
07281937401,2024-11-03,6,03:30,20394.4,Off_Peak
07281937401,2024-11-03,6,03:45,21007.72,Off_Peak
07281937401,2024-11-03,6,04:00,20457.46,Off_Peak
07281937401,2024-11-03,6,04:15,20893.09,Off_Peak
07281937401,2024-11-03,6,04:30,20418.76,Off_Peak
07281937401,2024-11-03,6,04:45,20503.0,Off_Peak
07281937401,2024-11-03,6,05:00,20953.92,Off_Peak
07281937401,2024-11-03,6,05:15,21610.75,Off_Peak
07281937401,2024-11-03,6,05:30,21343.13,Off_Peak
07281937401,2024-11-03,6,05:45,20929.38,Off_Peak
07281937401,2024-11-03,6,06:00,20781.36,Off_Peak
07281937401,2024-11-03,6,06:15,19544.4,Off_Peak
07281937401,2024-11-03,6,06:30,18788.96,Off_Peak
07281937401,2024-11-03,6,06:45,19463.3,Off_Peak
07281937401,2024-11-03,6,07:00,20529.29,Off_Peak
07281937401,2024-11-03,6,07:15,19847.0,Off_Peak
07281937401,2024-11-03,6,07:30,19700.57,Off_Peak
07281937401,2024-11-03,6,07:45,20199.29,Off_Peak
07281937401,2024-11-03,6,08:00,19321.16,Off_Peak
07281937401,2024-11-03,6,08:15,18458.23,Off_Peak
07281937401,2024-11-03,6,08:30,19573.38,Off_Peak
07281937401,2024-11-03,6,08:45,20342.77,Off_Peak
07281937401,2024-11-03,6,09:00,19574.34,Off_Peak
07281937401,2024-11-03,6,09:15,20628.25,Off_Peak
07281937401,2024-11-03,6,09:30,20229.57,Off_Peak
07281937401,2024-11-03,6,09:45,20224.24,Off_Peak
07281937401,2024-11-03,6,10:00,19424.31,Off_Peak
07281937401,2024-11-03,6,10:15,20241.12,Off_Peak
07281937401,2024-11-03,6,10:30,19168.09,Off_Peak
07281937401,2024-11-03,6,10:45,20309.62,Off_Peak
07281937401,2024-11-03,6,11:00,19960.19,Off_Peak
07281937401,2024-11-03,6,11:15,21326.43,Off_Peak
07281937401,2024-11-03,6,11:30,21735.11,Off_Peak
07281937401,2024-11-03,6,11:45,22940.27,Off_Peak
07281937401,2024-11-03,6,12:00,22131.69,Off_Peak
07281937401,2024-11-03,6,12:15,21067.52,Off_Peak
07281937401,2024-11-03,6,12:30,21139.32,Off_Peak
07281937401,2024-11-03,6,12:45,20792.73,Off_Peak
07281937401,2024-11-03,6,13:00,19991.46,Off_Peak
07281937401,2024-11-03,6,13:15,19833.41,Off_Peak
07281937401,2024-11-03,6,13:30,19934.44,Off_Peak
07281937401,2024-11-03,6,13:45,18496.9,Off_Peak
07281937401,2024-11-03,6,14:00,17679.45,Off_Peak
07281937401,2024-11-03,6,14:15,17576.65,Off_Peak
07281937401,2024-11-03,6,14:30,18419.4,Off_Peak
07281937401,2024-11-03,6,14:45,19411.15,Off_Peak
07281937401,2024-11-03,6,15:00,20260.21,Off_Peak
07281937401,2024-11-03,6,15:15,20714.72,Off_Peak
07281937401,2024-11-03,6,15:30,20286.84,Off_Peak
07281937401,2024-11-03,6,15:45,19569.46,Off_Peak
07281937401,2024-11-03,6,16:00,18979.85,Off_Peak
07281937401,2024-11-03,6,16:15,19063.57,Off_Peak
07281937401,2024-11-03,6,16:30,19330.25,Off_Peak
07281937401,2024-11-03,6,16:45,19888.81,Off_Peak
07281937401,2024-11-03,6,17:00,19797.68,Off_Peak
07281937401,2024-11-03,6,17:15,19768.89,Off_Peak
07281937401,2024-11-03,6,17:30,19544.1,Off_Peak
07281937401,2024-11-03,6,17:45,18834.26,Off_Peak
07281937401,2024-11-03,6,18:00,18630.01,Off_Peak
07281937401,2024-11-03,6,18:15,18387.92,Off_Peak
07281937401,2024-11-03,6,18:30,18745.75,Off_Peak
07281937401,2024-11-03,6,18:45,18511.91,Off_Peak
07281937401,2024-11-03,6,19:00,18737.06,Off_Peak
07281937401,2024-11-03,6,19:15,19225.41,Off_Peak
07281937401,2024-11-03,6,19:30,20181.75,Off_Peak
07281937401,2024-11-03,6,19:45,20485.51,Off_Peak
07281937401,2024-11-03,6,20:00,21102.42,Off_Peak
07281937401,2024-11-03,6,20:15,21123.48,Off_Peak
07281937401,2024-11-03,6,20:30,20579.14,Off_Peak
07281937401,2024-11-03,6,20:45,20083.75,Off_Peak
07281937401,2024-11-03,6,21:00,20090.87,Off_Peak
07281937401,2024-11-03,6,21:15,19579.78,Off_Peak
07281937401,2024-11-03,6,21:30,19415.63,Off_Peak
07281937401,2024-11-03,6,21:45,19851.98,Off_Peak
07281937401,2024-11-03,6,22:00,20656.87,Off_Peak
07281937401,2024-11-03,6,22:15,20855.23,Off_Peak
07281937401,2024-11-03,6,22:30,21640.44,Off_Peak
07281937401,2024-11-03,6,22:45,21574.86,Off_Peak
07281937401,2024-11-03,6,23:00,21287.58,Off_Peak
07281937401,2024-11-03,6,23:15,20044.0,Off_Peak
07281937401,2024-11-03,6,23:30,19630.95,Off_Peak
07281937401,2024-11-03,6,23:45,18823.51,Off_Peak
07281937401,2024-11-04,0,00:00,20016.34,Off_Peak
07281937401,2024-11-04,0,00:15,20652.94,Off_Peak
07281937401,2024-11-04,0,00:30,21328.15,Off_Peak
07281937401,2024-11-04,0,00:45,21592.28,Off_Peak
07281937401,2024-11-04,0,01:00,21468.9,Off_Peak
07281937401,2024-11-04,0,01:15,21094.12,Off_Peak
07281937401,2024-11-04,0,01:30,21171.51,Off_Peak
07281937401,2024-11-04,0,01:45,21359.09,Off_Peak
07281937401,2024-11-04,0,02:00,20782.53,Off_Peak
07281937401,2024-11-04,0,02:15,20748.07,Off_Peak
07281937401,2024-11-04,0,02:30,19996.84,Off_Peak
07281937401,2024-11-04,0,02:45,19413.66,Off_Peak
07281937401,2024-11-04,0,03:00,18961.46,Off_Peak
07281937401,2024-11-04,0,03:15,18357.76,Off_Peak
07281937401,2024-11-04,0,03:30,18813.46,Off_Peak
07281937401,2024-11-04,0,03:45,19016.28,Off_Peak
07281937401,2024-11-04,0,04:00,19434.75,Off_Peak
07281937401,2024-11-04,0,04:15,20280.29,Off_Peak
07281937401,2024-11-04,0,04:30,21043.05,Off_Peak
07281937401,2024-11-04,0,04:45,21308.3,Off_Peak
07281937401,2024-11-04,0,05:00,21258.71,Off_Peak
07281937401,2024-11-04,0,05:15,20521.76,Off_Peak
07281937401,2024-11-04,0,05:30,19606.45,Off_Peak
07281937401,2024-11-04,0,05:45,19036.3,Off_Peak
07281937401,2024-11-04,0,06:00,19811.22,Half_Peak
07281937401,2024-11-04,0,06:15,19612.58,Half_Peak
07281937401,2024-11-04,0,06:30,19928.02,Half_Peak
07281937401,2024-11-04,0,06:45,19893.39,Half_Peak
07281937401,2024-11-04,0,07:00,21169.73,Half_Peak
07281937401,2024-11-04,0,07:15,20427.16,Half_Peak
07281937401,2024-11-04,0,07:30,21661.86,Half_Peak
07281937401,2024-11-04,0,07:45,21349.38,Half_Peak
07281937401,2024-11-04,0,08:00,22045.74,Half_Peak
07281937401,2024-11-04,0,08:15,20933.47,Half_Peak
07281937401,2024-11-04,0,08:30,20964.85,Half_Peak
07281937401,2024-11-04,0,08:45,20979.36,Half_Peak
07281937401,2024-11-04,0,09:00,21410.61,Half_Peak
07281937401,2024-11-04,0,09:15,20593.11,Half_Peak
07281937401,2024-11-04,0,09:30,20817.15,Half_Peak
07281937401,2024-11-04,0,09:45,21155.48,Half_Peak
07281937401,2024-11-04,0,10:00,19676.57,Half_Peak
07281937401,2024-11-04,0,10:15,19137.89,Half_Peak
07281937401,2024-11-04,0,10:30,19664.53,Half_Peak
07281937401,2024-11-04,0,10:45,20202.67,Half_Peak
07281937401,2024-11-04,0,11:00,19007.78,Off_Peak
07281937401,2024-11-04,0,11:15,20123.08,Off_Peak
07281937401,2024-11-04,0,11:30,20305.0,Off_Peak
07281937401,2024-11-04,0,11:45,20438.52,Off_Peak
07281937401,2024-11-04,0,12:00,20605.4,Off_Peak
07281937401,2024-11-04,0,12:15,20992.56,Off_Peak
07281937401,2024-11-04,0,12:30,20794.9,Off_Peak
07281937401,2024-11-04,0,12:45,21287.68,Off_Peak
07281937401,2024-11-04,0,13:00,21083.57,Off_Peak
07281937401,2024-11-04,0,13:15,20164.37,Off_Peak
07281937401,2024-11-04,0,13:30,20246.54,Off_Peak
07281937401,2024-11-04,0,13:45,20076.84,Off_Peak
07281937401,2024-11-04,0,14:00,20227.7,Half_Peak
07281937401,2024-11-04,0,14:15,20282.61,Half_Peak
07281937401,2024-11-04,0,14:30,20082.84,Half_Peak
07281937401,2024-11-04,0,14:45,20123.59,Half_Peak
07281937401,2024-11-04,0,15:00,19929.57,Half_Peak
07281937401,2024-11-04,0,15:15,20185.72,Half_Peak
07281937401,2024-11-04,0,15:30,19467.87,Half_Peak
07281937401,2024-11-04,0,15:45,20030.99,Half_Peak
07281937401,2024-11-04,0,16:00,19805.36,Half_Peak
07281937401,2024-11-04,0,16:15,19664.47,Half_Peak
07281937401,2024-11-04,0,16:30,19544.25,Half_Peak
07281937401,2024-11-04,0,16:45,19867.98,Half_Peak
07281937401,2024-11-04,0,17:00,19686.72,Half_Peak
07281937401,2024-11-04,0,17:15,19315.33,Half_Peak
07281937401,2024-11-04,0,17:30,19123.0,Half_Peak
07281937401,2024-11-04,0,17:45,19802.37,Half_Peak
07281937401,2024-11-04,0,18:00,20201.43,Half_Peak
07281937401,2024-11-04,0,18:15,19685.89,Half_Peak
07281937401,2024-11-04,0,18:30,20529.62,Half_Peak
07281937401,2024-11-04,0,18:45,20749.37,Half_Peak
07281937401,2024-11-04,0,19:00,20237.1,Half_Peak
07281937401,2024-11-04,0,19:15,20444.83,Half_Peak
07281937401,2024-11-04,0,19:30,20402.71,Half_Peak
07281937401,2024-11-04,0,19:45,19747.44,Half_Peak
07281937401,2024-11-04,0,20:00,19888.44,Half_Peak
07281937401,2024-11-04,0,20:15,20286.3,Half_Peak
07281937401,2024-11-04,0,20:30,20119.69,Half_Peak
07281937401,2024-11-04,0,20:45,20534.1,Half_Peak
07281937401,2024-11-04,0,21:00,21200.76,Half_Peak
07281937401,2024-11-04,0,21:15,21111.25,Half_Peak
07281937401,2024-11-04,0,21:30,20405.05,Half_Peak
07281937401,2024-11-04,0,21:45,19870.9,Half_Peak
07281937401,2024-11-04,0,22:00,19656.64,Half_Peak
07281937401,2024-11-04,0,22:15,19306.46,Half_Peak
07281937401,2024-11-04,0,22:30,18980.02,Half_Peak
07281937401,2024-11-04,0,22:45,18626.92,Half_Peak
07281937401,2024-11-04,0,23:00,18851.42,Half_Peak
07281937401,2024-11-04,0,23:15,19770.23,Half_Peak
07281937401,2024-11-04,0,23:30,19342.3,Half_Peak
07281937401,2024-11-04,0,23:45,20605.52,Half_Peak
07281937401,2024-11-05,1,00:00,20015.12,Off_Peak
07281937401,2024-11-05,1,00:15,20719.69,Off_Peak
07281937401,2024-11-05,1,00:30,21007.69,Off_Peak
07281937401,2024-11-05,1,00:45,21321.61,Off_Peak
07281937401,2024-11-05,1,01:00,20681.38,Off_Peak
07281937401,2024-11-05,1,01:15,20536.19,Off_Peak
07281937401,2024-11-05,1,01:30,20324.43,Off_Peak
07281937401,2024-11-05,1,01:45,19485.78,Off_Peak
07281937401,2024-11-05,1,02:00,20314.81,Off_Peak
07281937401,2024-11-05,1,02:15,20640.58,Off_Peak
07281937401,2024-11-05,1,02:30,21602.96,Off_Peak
07281937401,2024-11-05,1,02:45,21891.77,Off_Peak
07281937401,2024-11-05,1,03:00,21331.83,Off_Peak
07281937401,2024-11-05,1,03:15,20851.43,Off_Peak
07281937401,2024-11-05,1,03:30,19962.04,Off_Peak
07281937401,2024-11-05,1,03:45,19335.87,Off_Peak
07281937401,2024-11-05,1,04:00,19161.92,Off_Peak
07281937401,2024-11-05,1,04:15,19484.21,Off_Peak
07281937401,2024-11-05,1,04:30,19605.23,Off_Peak
07281937401,2024-11-05,1,04:45,19757.74,Off_Peak
07281937401,2024-11-05,1,05:00,20645.32,Off_Peak
07281937401,2024-11-05,1,05:15,20281.49,Off_Peak
07281937401,2024-11-05,1,05:30,20323.49,Off_Peak
07281937401,2024-11-05,1,05:45,20075.06,Off_Peak
07281937401,2024-11-05,1,06:00,21220.41,Half_Peak
07281937401,2024-11-05,1,06:15,20421.17,Half_Peak
07281937401,2024-11-05,1,06:30,19734.51,Half_Peak
07281937401,2024-11-05,1,06:45,19989.82,Half_Peak
07281937401,2024-11-05,1,07:00,19869.74,Half_Peak
07281937401,2024-11-05,1,07:15,19844.5,Half_Peak
07281937401,2024-11-05,1,07:30,19641.68,Half_Peak
07281937401,2024-11-05,1,07:45,20651.41,Half_Peak
07281937401,2024-11-05,1,08:00,20864.74,Half_Peak
07281937401,2024-11-05,1,08:15,20727.63,Half_Peak
07281937401,2024-11-05,1,08:30,21373.42,Half_Peak
07281937401,2024-11-05,1,08:45,22130.04,Half_Peak
07281937401,2024-11-05,1,09:00,22219.04,Half_Peak
07281937401,2024-11-05,1,09:15,21994.19,Half_Peak
07281937401,2024-11-05,1,09:30,22167.98,Half_Peak
07281937401,2024-11-05,1,09:45,21915.79,Half_Peak
07281937401,2024-11-05,1,10:00,22397.24,Half_Peak
07281937401,2024-11-05,1,10:15,21753.97,Half_Peak
07281937401,2024-11-05,1,10:30,21248.99,Half_Peak
07281937401,2024-11-05,1,10:45,21113.9,Half_Peak
07281937401,2024-11-05,1,11:00,19214.56,Off_Peak
07281937401,2024-11-05,1,11:15,17841.18,Off_Peak
07281937401,2024-11-05,1,11:30,17708.6,Off_Peak
07281937401,2024-11-05,1,11:45,18719.27,Off_Peak
07281937401,2024-11-05,1,12:00,18155.39,Off_Peak
07281937401,2024-11-05,1,12:15,19431.75,Off_Peak
07281937401,2024-11-05,1,12:30,20443.41,Off_Peak
07281937401,2024-11-05,1,12:45,21131.43,Off_Peak
07281937401,2024-11-05,1,13:00,20784.43,Off_Peak
07281937401,2024-11-05,1,13:15,21478.72,Off_Peak
07281937401,2024-11-05,1,13:30,20428.09,Off_Peak
07281937401,2024-11-05,1,13:45,19568.6,Off_Peak
07281937401,2024-11-05,1,14:00,19594.97,Half_Peak
07281937401,2024-11-05,1,14:15,19600.98,Half_Peak
07281937401,2024-11-05,1,14:30,19082.33,Half_Peak
07281937401,2024-11-05,1,14:45,19590.69,Half_Peak
07281937401,2024-11-05,1,15:00,19960.21,Half_Peak
07281937401,2024-11-05,1,15:15,20875.17,Half_Peak
07281937401,2024-11-05,1,15:30,20141.7,Half_Peak
07281937401,2024-11-05,1,15:45,20405.24,Half_Peak
07281937401,2024-11-05,1,16:00,20317.54,Half_Peak
07281937401,2024-11-05,1,16:15,20541.87,Half_Peak
07281937401,2024-11-05,1,16:30,19650.75,Half_Peak
07281937401,2024-11-05,1,16:45,19825.01,Half_Peak
07281937401,2024-11-05,1,17:00,19896.82,Half_Peak
07281937401,2024-11-05,1,17:15,20347.88,Half_Peak
07281937401,2024-11-05,1,17:30,20085.13,Half_Peak
