meter_no,date,weekday,time,demand_kW,period
07281937401,2024-07-01,0,08:45,22184.33,Off_Peak
07281937401,2024-07-01,0,09:00,21673.22,Half_Peak
07281937401,2024-07-01,0,09:15,22938.79,Half_Peak
07281937401,2024-07-01,0,09:30,23940.95,Half_Peak
07281937401,2024-07-01,0,09:45,23946.1,Half_Peak
07281937401,2024-07-01,0,10:00,22746.35,Half_Peak
07281937401,2024-07-01,0,10:15,22551.21,Half_Peak
07281937401,2024-07-01,0,10:30,22373.24,Half_Peak
07281937401,2024-07-01,0,10:45,21902.39,Half_Peak
07281937401,2024-07-01,0,11:00,21597.58,Half_Peak
07281937401,2024-07-01,0,11:15,22127.41,Half_Peak
07281937401,2024-07-01,0,11:30,23944.58,Half_Peak
07281937401,2024-07-01,0,11:45,24180.92,Half_Peak
07281937401,2024-07-01,0,12:00,23189.68,Half_Peak
07281937401,2024-07-01,0,12:15,22894.8,Half_Peak
07281937401,2024-07-01,0,12:30,23056.66,Half_Peak
07281937401,2024-07-01,0,12:45,22051.78,Half_Peak
07281937401,2024-07-01,0,13:00,21997.06,Half_Peak
07281937401,2024-07-01,0,13:15,22930.73,Half_Peak
07281937401,2024-07-01,0,13:30,22368.99,Half_Peak
07281937401,2024-07-01,0,13:45,22236.77,Half_Peak
07281937401,2024-07-01,0,14:00,23752.36,Half_Peak
07281937401,2024-07-01,0,14:15,23188.42,Half_Peak
07281937401,2024-07-01,0,14:30,22944.42,Half_Peak
07281937401,2024-07-01,0,14:45,22367.97,Half_Peak
07281937401,2024-07-01,0,15:00,21555.09,Half_Peak
07281937401,2024-07-01,0,15:15,21670.16,Half_Peak
07281937401,2024-07-01,0,15:30,20159.01,Half_Peak
07281937401,2024-07-01,0,15:45,20424.35,Half_Peak
07281937401,2024-07-01,0,16:00,18376.22,Peak
07281937401,2024-07-01,0,16:15,18347.28,Peak
07281937401,2024-07-01,0,16:30,16135.05,Peak
07281937401,2024-07-01,0,16:45,16812.74,Peak
07281937401,2024-07-01,0,17:00,16615.42,Peak
07281937401,2024-07-01,0,17:15,16777.37,Peak
07281937401,2024-07-01,0,17:30,16237.95,Peak
07281937401,2024-07-01,0,17:45,16956.93,Peak
07281937401,2024-07-01,0,18:00,16785.63,Peak
07281937401,2024-07-01,0,18:15,16605.71,Peak
07281937401,2024-07-01,0,18:30,16694.19,Peak
07281937401,2024-07-01,0,18:45,17393.51,Peak
07281937401,2024-07-01,0,19:00,17093.39,Peak
07281937401,2024-07-01,0,19:15,17072.62,Peak
07281937401,2024-07-01,0,19:30,17594.04,Peak
07281937401,2024-07-01,0,19:45,16885.81,Peak
07281937401,2024-07-01,0,20:00,16059.68,Peak
07281937401,2024-07-01,0,20:15,16246.03,Peak
07281937401,2024-07-01,0,20:30,15944.06,Peak
07281937401,2024-07-01,0,20:45,15167.02,Peak
07281937401,2024-07-01,0,21:00,15907.95,Peak
07281937401,2024-07-01,0,21:15,16089.98,Peak
07281937401,2024-07-01,0,21:30,15323.11,Peak
07281937401,2024-07-01,0,21:45,15563.68,Peak
07281937401,2024-07-01,0,22:00,18138.97,Half_Peak
07281937401,2024-07-01,0,22:15,17793.21,Half_Peak
07281937401,2024-07-01,0,22:30,19617.21,Half_Peak
07281937401,2024-07-01,0,22:45,21399.04,Half_Peak
07281937401,2024-07-01,0,23:00,20757.28,Half_Peak
07281937401,2024-07-01,0,23:15,21471.77,Half_Peak
07281937401,2024-07-01,0,23:30,28486.34,Half_Peak
07281937401,2024-07-01,0,23:45,23462.0,Half_Peak
07281937401,2024-07-02,1,00:00,24883.0,Off_Peak
07281937401,2024-07-02,1,00:15,20926.73,Off_Peak
07281937401,2024-07-02,1,00:30,19800.24,Off_Peak
07281937401,2024-07-02,1,00:45,17565.33,Off_Peak
07281937401,2024-07-02,1,01:00,19154.23,Off_Peak
07281937401,2024-07-02,1,01:15,19858.16,Off_Peak
07281937401,2024-07-02,1,01:30,18535.84,Off_Peak
07281937401,2024-07-02,1,01:45,19853.2,Off_Peak
07281937401,2024-07-02,1,02:00,20362.95,Off_Peak
07281937401,2024-07-02,1,02:15,19956.57,Off_Peak
07281937401,2024-07-02,1,02:30,18973.13,Off_Peak
07281937401,2024-07-02,1,02:45,20686.29,Off_Peak
07281937401,2024-07-02,1,03:00,19687.18,Off_Peak
07281937401,2024-07-02,1,03:15,20125.21,Off_Peak
07281937401,2024-07-02,1,03:30,19772.64,Off_Peak
07281937401,2024-07-02,1,03:45,19890.55,Off_Peak
07281937401,2024-07-02,1,04:00,19937.69,Off_Peak
07281937401,2024-07-02,1,04:15,20950.1,Off_Peak
07281937401,2024-07-02,1,04:30,20881.86,Off_Peak
07281937401,2024-07-02,1,04:45,22050.77,Off_Peak
07281937401,2024-07-02,1,05:00,22898.75,Off_Peak
07281937401,2024-07-02,1,05:15,21987.88,Off_Peak
07281937401,2024-07-02,1,05:30,22582.09,Off_Peak
07281937401,2024-07-02,1,05:45,22878.15,Off_Peak
07281937401,2024-07-02,1,06:00,21708.03,Off_Peak
07281937401,2024-07-02,1,06:15,19999.42,Off_Peak
07281937401,2024-07-02,1,06:30,19960.22,Off_Peak
07281937401,2024-07-02,1,06:45,18775.31,Off_Peak
07281937401,2024-07-02,1,07:00,19258.98,Off_Peak
07281937401,2024-07-02,1,07:15,19688.75,Off_Peak
07281937401,2024-07-02,1,07:30,20858.81,Off_Peak
07281937401,2024-07-02,1,07:45,21697.41,Off_Peak
07281937401,2024-07-02,1,08:00,20832.44,Off_Peak
07281937401,2024-07-02,1,08:15,20450.01,Off_Peak
07281937401,2024-07-02,1,08:30,19867.43,Off_Peak
07281937401,2024-07-02,1,08:45,20784.03,Off_Peak
07281937401,2024-07-02,1,09:00,20007.47,Half_Peak
07281937401,2024-07-02,1,09:15,19858.16,Half_Peak
07281937401,2024-07-02,1,09:30,19456.99,Half_Peak
07281937401,2024-07-02,1,09:45,18909.83,Half_Peak
07281937401,2024-07-02,1,10:00,17996.77,Half_Peak
07281937401,2024-07-02,1,10:15,18650.57,Half_Peak
07281937401,2024-07-02,1,10:30,20907.1,Half_Peak
07281937401,2024-07-02,1,10:45,20838.61,Half_Peak
07281937401,2024-07-02,1,11:00,20727.98,Half_Peak
07281937401,2024-07-02,1,11:15,21646.44,Half_Peak
07281937401,2024-07-02,1,11:30,21765.82,Half_Peak
07281937401,2024-07-02,1,11:45,20354.73,Half_Peak
07281937401,2024-07-02,1,12:00,20335.83,Half_Peak
07281937401,2024-07-02,1,12:15,20487.17,Half_Peak
07281937401,2024-07-02,1,12:30,18589.23,Half_Peak
07281937401,2024-07-02,1,12:45,20268.97,Half_Peak
07281937401,2024-07-02,1,13:00,20224.86,Half_Peak
07281937401,2024-07-02,1,13:15,20471.72,Half_Peak
07281937401,2024-07-02,1,13:30,22054.88,Half_Peak
07281937401,2024-07-02,1,13:45,23525.42,Half_Peak
07281937401,2024-07-02,1,14:00,21155.9,Half_Peak
07281937401,2024-07-02,1,14:15,21079.38,Half_Peak
07281937401,2024-07-02,1,14:30,19850.12,Half_Peak
07281937401,2024-07-02,1,14:45,19847.04,Half_Peak
07281937401,2024-07-02,1,15:00,20483.92,Half_Peak
07281937401,2024-07-02,1,15:15,22620.92,Half_Peak
07281937401,2024-07-02,1,15:30,22032.64,Half_Peak
07281937401,2024-07-02,1,15:45,22769.85,Half_Peak
07281937401,2024-07-02,1,16:00,19954.73,Peak
07281937401,2024-07-02,1,16:15,17834.43,Peak
07281937401,2024-07-02,1,16:30,15901.49,Peak
07281937401,2024-07-02,1,16:45,16362.5,Peak
07281937401,2024-07-02,1,17:00,15613.29,Peak
07281937401,2024-07-02,1,17:15,15728.8,Peak
07281937401,2024-07-02,1,17:30,16688.33,Peak
07281937401,2024-07-02,1,17:45,17474.78,Peak
07281937401,2024-07-02,1,18:00,17178.4,Peak
07281937401,2024-07-02,1,18:15,18046.11,Peak
07281937401,2024-07-02,1,18:30,17341.31,Peak
07281937401,2024-07-02,1,18:45,17221.85,Peak
07281937401,2024-07-02,1,19:00,16230.6,Peak
07281937401,2024-07-02,1,19:15,16390.86,Peak
07281937401,2024-07-02,1,19:30,15952.13,Peak
07281937401,2024-07-02,1,19:45,16407.65,Peak
07281937401,2024-07-02,1,20:00,15737.43,Peak
07281937401,2024-07-02,1,20:15,16367.99,Peak
07281937401,2024-07-02,1,20:30,16666.97,Peak
07281937401,2024-07-02,1,20:45,16190.47,Peak
07281937401,2024-07-02,1,21:00,16450.29,Peak
07281937401,2024-07-02,1,21:15,16615.49,Peak
07281937401,2024-07-02,1,21:30,16734.61,Peak
07281937401,2024-07-02,1,21:45,17326.22,Peak
07281937401,2024-07-02,1,22:00,20004.96,Half_Peak
07281937401,2024-07-02,1,22:15,19295.69,Half_Peak
07281937401,2024-07-02,1,22:30,18837.98,Half_Peak
07281937401,2024-07-02,1,22:45,19148.4,Half_Peak
07281937401,2024-07-02,1,23:00,18637.52,Half_Peak
07281937401,2024-07-02,1,23:15,18611.75,Half_Peak
07281937401,2024-07-02,1,23:30,18817.56,Half_Peak
07281937401,2024-07-02,1,23:45,20310.72,Half_Peak
07281937401,2024-07-03,2,00:00,19984.4,Off_Peak
07281937401,2024-07-03,2,00:15,20523.27,Off_Peak
07281937401,2024-07-03,2,00:30,20422.76,Off_Peak
07281937401,2024-07-03,2,00:45,21626.95,Off_Peak
07281937401,2024-07-03,2,01:00,20233.75,Off_Peak
07281937401,2024-07-03,2,01:15,20724.46,Off_Peak
07281937401,2024-07-03,2,01:30,19906.67,Off_Peak
07281937401,2024-07-03,2,01:45,20311.27,Off_Peak
07281937401,2024-07-03,2,02:00,18745.04,Off_Peak
07281937401,2024-07-03,2,02:15,19501.83,Off_Peak
07281937401,2024-07-03,2,02:30,18330.73,Off_Peak
07281937401,2024-07-03,2,02:45,18734.81,Off_Peak
07281937401,2024-07-03,2,03:00,18214.75,Off_Peak
07281937401,2024-07-03,2,03:15,20161.09,Off_Peak
07281937401,2024-07-03,2,03:30,20651.4,Off_Peak
07281937401,2024-07-03,2,03:45,21487.83,Off_Peak
07281937401,2024-07-03,2,04:00,21675.38,Off_Peak
07281937401,2024-07-03,2,04:15,22601.63,Off_Peak
07281937401,2024-07-03,2,04:30,23105.92,Off_Peak
07281937401,2024-07-03,2,04:45,23179.74,Off_Peak
07281937401,2024-07-03,2,05:00,23064.88,Off_Peak
07281937401,2024-07-03,2,05:15,22043.65,Off_Peak
07281937401,2024-07-03,2,05:30,21062.76,Off_Peak
07281937401,2024-07-03,2,05:45,19145.15,Off_Peak
07281937401,2024-07-03,2,06:00,19120.15,Off_Peak
07281937401,2024-07-03,2,06:15,17186.01,Off_Peak
07281937401,2024-07-03,2,06:30,17508.93,Off_Peak
07281937401,2024-07-03,2,06:45,16975.39,Off_Peak
07281937401,2024-07-03,2,07:00,16513.89,Off_Peak
07281937401,2024-07-03,2,07:15,15596.38,Off_Peak
07281937401,2024-07-03,2,07:30,15803.02,Off_Peak
07281937401,2024-07-03,2,07:45,15097.79,Off_Peak
07281937401,2024-07-03,2,08:00,15494.42,Off_Peak
07281937401,2024-07-03,2,08:15,18007.23,Off_Peak
07281937401,2024-07-03,2,08:30,17669.64,Off_Peak
07281937401,2024-07-03,2,08:45,19997.91,Off_Peak
07281937401,2024-07-03,2,09:00,22196.8,Half_Peak
07281937401,2024-07-03,2,09:15,23133.3,Half_Peak
07281937401,2024-07-03,2,09:30,21520.56,Half_Peak
07281937401,2024-07-03,2,09:45,23542.81,Half_Peak
07281937401,2024-07-03,2,10:00,21573.01,Half_Peak
07281937401,2024-07-03,2,10:15,23031.32,Half_Peak
07281937401,2024-07-03,2,10:30,22132.43,Half_Peak
07281937401,2024-07-03,2,10:45,22870.16,Half_Peak
07281937401,2024-07-03,2,11:00,22034.17,Half_Peak
07281937401,2024-07-03,2,11:15,23603.32,Half_Peak
07281937401,2024-07-03,2,11:30,22152.73,Half_Peak
07281937401,2024-07-03,2,11:45,22168.38,Half_Peak
07281937401,2024-07-03,2,12:00,21537.43,Half_Peak
07281937401,2024-07-03,2,12:15,21840.46,Half_Peak
07281937401,2024-07-03,2,12:30,20193.94,Half_Peak
07281937401,2024-07-03,2,12:45,19454.18,Half_Peak
07281937401,2024-07-03,2,13:00,20817.72,Half_Peak
07281937401,2024-07-03,2,13:15,20029.05,Half_Peak
07281937401,2024-07-03,2,13:30,20531.6,Half_Peak
07281937401,2024-07-03,2,13:45,20834.45,Half_Peak
07281937401,2024-07-03,2,14:00,22501.76,Half_Peak
07281937401,2024-07-03,2,14:15,22478.4,Half_Peak
07281937401,2024-07-03,2,14:30,23109.08,Half_Peak
07281937401,2024-07-03,2,14:45,22985.64,Half_Peak
07281937401,2024-07-03,2,15:00,22501.01,Half_Peak
07281937401,2024-07-03,2,15:15,22417.55,Half_Peak
07281937401,2024-07-03,2,15:30,21119.86,Half_Peak
07281937401,2024-07-03,2,15:45,20785.18,Half_Peak
07281937401,2024-07-03,2,16:00,17313.12,Peak
07281937401,2024-07-03,2,16:15,17406.28,Peak
07281937401,2024-07-03,2,16:30,15661.36,Peak
07281937401,2024-07-03,2,16:45,16016.61,Peak
07281937401,2024-07-03,2,17:00,15984.07,Peak
07281937401,2024-07-03,2,17:15,15997.03,Peak
07281937401,2024-07-03,2,17:30,16129.27,Peak
07281937401,2024-07-03,2,17:45,16355.32,Peak
07281937401,2024-07-03,2,18:00,15930.03,Peak
07281937401,2024-07-03,2,18:15,16086.8,Peak
07281937401,2024-07-03,2,18:30,16518.95,Peak
07281937401,2024-07-03,2,18:45,16383.27,Peak
07281937401,2024-07-03,2,19:00,16950.05,Peak
07281937401,2024-07-03,2,19:15,17100.02,Peak
07281937401,2024-07-03,2,19:30,16438.92,Peak
07281937401,2024-07-03,2,19:45,15645.07,Peak
07281937401,2024-07-03,2,20:00,15562.62,Peak
07281937401,2024-07-03,2,20:15,15451.36,Peak
07281937401,2024-07-03,2,20:30,15555.66,Peak
07281937401,2024-07-03,2,20:45,16048.41,Peak
07281937401,2024-07-03,2,21:00,16423.37,Peak
07281937401,2024-07-03,2,21:15,16458.41,Peak
07281937401,2024-07-03,2,21:30,15506.05,Peak
07281937401,2024-07-03,2,21:45,15662.82,Peak
07281937401,2024-07-03,2,22:00,17207.94,Half_Peak
07281937401,2024-07-03,2,22:15,18346.65,Half_Peak
07281937401,2024-07-03,2,22:30,20472.29,Half_Peak
07281937401,2024-07-03,2,22:45,20889.43,Half_Peak
07281937401,2024-07-03,2,23:00,22629.45,Half_Peak
07281937401,2024-07-03,2,23:15,28608.0,Half_Peak
07281937401,2024-07-03,2,23:30,23805.51,Half_Peak
07281937401,2024-07-03,2,23:45,21564.81,Half_Peak
07281937401,2024-07-04,3,00:00,20857.27,Off_Peak
07281937401,2024-07-04,3,00:15,18648.47,Off_Peak
07281937401,2024-07-04,3,00:30,19917.72,Off_Peak
07281937401,2024-07-04,3,00:45,18545.78,Off_Peak
07281937401,2024-07-04,3,01:00,20064.83,Off_Peak
07281937401,2024-07-04,3,01:15,20780.78,Off_Peak
07281937401,2024-07-04,3,01:30,22480.73,Off_Peak
07281937401,2024-07-04,3,01:45,20936.6,Off_Peak
07281937401,2024-07-04,3,02:00,21759.54,Off_Peak
07281937401,2024-07-04,3,02:15,20254.32,Off_Peak
07281937401,2024-07-04,3,02:30,27168.0,Off_Peak
07281937401,2024-07-04,3,02:45,19154.26,Off_Peak
07281937401,2024-07-04,3,03:00,20648.43,Off_Peak
07281937401,2024-07-04,3,03:15,19866.13,Off_Peak
07281937401,2024-07-04,3,03:30,21575.01,Off_Peak
07281937401,2024-07-04,3,03:45,20212.68,Off_Peak
07281937401,2024-07-04,3,04:00,21434.89,Off_Peak
07281937401,2024-07-04,3,04:15,19979.12,Off_Peak
07281937401,2024-07-04,3,04:30,19767.28,Off_Peak
07281937401,2024-07-04,3,04:45,18210.56,Off_Peak
07281937401,2024-07-04,3,05:00,18565.92,Off_Peak
07281937401,2024-07-04,3,05:15,18517.01,Off_Peak
07281937401,2024-07-04,3,05:30,20210.83,Off_Peak
07281937401,2024-07-04,3,05:45,20418.45,Off_Peak
07281937401,2024-07-04,3,06:00,21018.62,Off_Peak
07281937401,2024-07-04,3,06:15,21841.21,Off_Peak
07281937401,2024-07-04,3,06:30,20941.73,Off_Peak
07281937401,2024-07-04,3,06:45,21020.39,Off_Peak
07281937401,2024-07-04,3,07:00,22518.8,Off_Peak
07281937401,2024-07-04,3,07:15,23838.39,Off_Peak
07281937401,2024-07-04,3,07:30,21886.72,Off_Peak
07281937401,2024-07-04,3,07:45,23724.28,Off_Peak
07281937401,2024-07-04,3,08:00,21573.38,Off_Peak
07281937401,2024-07-04,3,08:15,20547.72,Off_Peak
07281937401,2024-07-04,3,08:30,18189.38,Off_Peak
07281937401,2024-07-04,3,08:45,19868.53,Off_Peak
07281937401,2024-07-04,3,09:00,19047.15,Half_Peak
07281937401,2024-07-04,3,09:15,20417.63,Half_Peak
07281937401,2024-07-04,3,09:30,19786.65,Half_Peak
07281937401,2024-07-04,3,09:45,21050.93,Half_Peak
07281937401,2024-07-04,3,10:00,20970.31,Half_Peak
07281937401,2024-07-04,3,10:15,20769.64,Half_Peak
07281937401,2024-07-04,3,10:30,20905.94,Half_Peak
07281937401,2024-07-04,3,10:45,22549.66,Half_Peak
07281937401,2024-07-04,3,11:00,21639.6,Half_Peak
07281937401,2024-07-04,3,11:15,20430.1,Half_Peak
07281937401,2024-07-04,3,11:30,22197.71,Half_Peak
07281937401,2024-07-04,3,11:45,21779.6,Half_Peak
07281937401,2024-07-04,3,12:00,21913.65,Half_Peak
07281937401,2024-07-04,3,12:15,21761.7,Half_Peak
07281937401,2024-07-04,3,12:30,22606.42,Half_Peak
07281937401,2024-07-04,3,12:45,21255.7,Half_Peak
07281937401,2024-07-04,3,13:00,21522.79,Half_Peak
07281937401,2024-07-04,3,13:15,21511.96,Half_Peak
07281937401,2024-07-04,3,13:30,23559.91,Half_Peak
07281937401,2024-07-04,3,13:45,24804.38,Half_Peak
07281937401,2024-07-04,3,14:00,24820.69,Half_Peak
07281937401,2024-07-04,3,14:15,24140.61,Half_Peak
07281937401,2024-07-04,3,14:30,22811.71,Half_Peak
07281937401,2024-07-04,3,14:45,22253.1,Half_Peak
07281937401,2024-07-04,3,15:00,21458.83,Half_Peak
07281937401,2024-07-04,3,15:15,23087.99,Half_Peak
07281937401,2024-07-04,3,15:30,22338.68,Half_Peak
07281937401,2024-07-04,3,15:45,21223.19,Half_Peak
07281937401,2024-07-04,3,16:00,18122.11,Peak
07281937401,2024-07-04,3,16:15,17432.26,Peak
07281937401,2024-07-04,3,16:30,15239.8,Peak
07281937401,2024-07-04,3,16:45,16240.14,Peak
07281937401,2024-07-04,3,17:00,17140.58,Peak
07281937401,2024-07-04,3,17:15,16708.43,Peak
07281937401,2024-07-04,3,17:30,16328.28,Peak
07281937401,2024-07-04,3,17:45,16970.13,Peak
07281937401,2024-07-04,3,18:00,16114.43,Peak
07281937401,2024-07-04,3,18:15,15205.09,Peak
07281937401,2024-07-04,3,18:30,15593.5,Peak
07281937401,2024-07-04,3,18:45,15536.37,Peak
07281937401,2024-07-04,3,19:00,14928.22,Peak
07281937401,2024-07-04,3,19:15,15009.95,Peak
07281937401,2024-07-04,3,19:30,15930.04,Peak
07281937401,2024-07-04,3,19:45,16404.87,Peak
07281937401,2024-07-04,3,20:00,16016.92,Peak
07281937401,2024-07-04,3,20:15,16231.97,Peak
07281937401,2024-07-04,3,20:30,16604.17,Peak
07281937401,2024-07-04,3,20:45,16133.11,Peak
07281937401,2024-07-04,3,21:00,15332.79,Peak
07281937401,2024-07-04,3,21:15,16070.56,Peak
07281937401,2024-07-04,3,21:30,15940.94,Peak
07281937401,2024-07-04,3,21:45,17482.96,Peak
07281937401,2024-07-04,3,22:00,19020.48,Half_Peak
07281937401,2024-07-04,3,22:15,19139.77,Half_Peak
07281937401,2024-07-04,3,22:30,18922.74,Half_Peak
07281937401,2024-07-04,3,22:45,20802.12,Half_Peak
07281937401,2024-07-04,3,23:00,20430.59,Half_Peak
07281937401,2024-07-04,3,23:15,21249.3,Half_Peak
07281937401,2024-07-04,3,23:30,23494.21,Half_Peak
07281937401,2024-07-04,3,23:45,24907.93,Half_Peak
07281937401,2024-07-05,4,00:00,26611.0,Off_Peak
07281937401,2024-07-05,4,00:15,23498.74,Off_Peak
07281937401,2024-07-05,4,00:30,24083.94,Off_Peak
07281937401,2024-07-05,4,00:45,23422.74,Off_Peak
07281937401,2024-07-05,4,01:00,21281.61,Off_Peak
07281937401,2024-07-05,4,01:15,20615.55,Off_Peak
07281937401,2024-07-05,4,01:30,20434.37,Off_Peak
07281937401,2024-07-05,4,01:45,21260.5,Off_Peak
07281937401,2024-07-05,4,02:00,21544.23,Off_Peak
07281937401,2024-07-05,4,02:15,22741.83,Off_Peak
07281937401,2024-07-05,4,02:30,23264.05,Off_Peak
07281937401,2024-07-05,4,02:45,22857.67,Off_Peak
07281937401,2024-07-05,4,03:00,21750.62,Off_Peak
07281937401,2024-07-05,4,03:15,21932.39,Off_Peak
07281937401,2024-07-05,4,03:30,21436.51,Off_Peak
07281937401,2024-07-05,4,03:45,19929.97,Off_Peak
07281937401,2024-07-05,4,04:00,21295.42,Off_Peak
07281937401,2024-07-05,4,04:15,22580.08,Off_Peak
07281937401,2024-07-05,4,04:30,22790.69,Off_Peak
07281937401,2024-07-05,4,04:45,22913.96,Off_Peak
07281937401,2024-07-05,4,05:00,22868.51,Off_Peak
07281937401,2024-07-05,4,05:15,21226.99,Off_Peak
07281937401,2024-07-05,4,05:30,18674.66,Off_Peak
07281937401,2024-07-05,4,05:45,18364.78,Off_Peak
07281937401,2024-07-05,4,06:00,17788.51,Off_Peak
07281937401,2024-07-05,4,06:15,17485.21,Off_Peak
07281937401,2024-07-05,4,06:30,17585.35,Off_Peak
07281937401,2024-07-05,4,06:45,18720.46,Off_Peak
07281937401,2024-07-05,4,07:00,17081.42,Off_Peak
07281937401,2024-07-05,4,07:15,19298.12,Off_Peak
07281937401,2024-07-05,4,07:30,21118.43,Off_Peak
07281937401,2024-07-05,4,07:45,22976.04,Off_Peak
07281937401,2024-07-05,4,08:00,21802.1,Off_Peak
07281937401,2024-07-05,4,08:15,22372.91,Off_Peak
07281937401,2024-07-05,4,08:30,19892.98,Off_Peak
07281937401,2024-07-05,4,08:45,19814.67,Off_Peak
07281937401,2024-07-05,4,09:00,21127.67,Half_Peak
07281937401,2024-07-05,4,09:15,21769.14,Half_Peak
07281937401,2024-07-05,4,09:30,22135.79,Half_Peak
07281937401,2024-07-05,4,09:45,22155.08,Half_Peak
07281937401,2024-07-05,4,10:00,21247.68,Half_Peak
07281937401,2024-07-05,4,10:15,19904.62,Half_Peak
07281937401,2024-07-05,4,10:30,19760.15,Half_Peak
07281937401,2024-07-05,4,10:45,19010.27,Half_Peak
07281937401,2024-07-05,4,11:00,20333.69,Half_Peak
07281937401,2024-07-05,4,11:15,20226.36,Half_Peak
07281937401,2024-07-05,4,11:30,19782.03,Half_Peak
07281937401,2024-07-05,4,11:45,19824.02,Half_Peak
07281937401,2024-07-05,4,12:00,19586.3,Half_Peak
07281937401,2024-07-05,4,12:15,20281.26,Half_Peak
07281937401,2024-07-05,4,12:30,19626.57,Half_Peak
07281937401,2024-07-05,4,12:45,20932.66,Half_Peak
07281937401,2024-07-05,4,13:00,21882.62,Half_Peak
07281937401,2024-07-05,4,13:15,22330.99,Half_Peak
07281937401,2024-07-05,4,13:30,20477.23,Half_Peak
07281937401,2024-07-05,4,13:45,20040.26,Half_Peak
07281937401,2024-07-05,4,14:00,17959.47,Half_Peak
07281937401,2024-07-05,4,14:15,17276.88,Half_Peak
07281937401,2024-07-05,4,14:30,16656.38,Half_Peak
07281937401,2024-07-05,4,14:45,16976.46,Half_Peak
07281937401,2024-07-05,4,15:00,18295.13,Half_Peak
07281937401,2024-07-05,4,15:15,18582.9,Half_Peak
07281937401,2024-07-05,4,15:30,18564.13,Half_Peak
07281937401,2024-07-05,4,15:45,19060.8,Half_Peak
07281937401,2024-07-05,4,16:00,17175.44,Peak
07281937401,2024-07-05,4,16:15,16628.51,Peak
07281937401,2024-07-05,4,16:30,17296.1,Peak
07281937401,2024-07-05,4,16:45,16817.45,Peak
07281937401,2024-07-05,4,17:00,16593.98,Peak
07281937401,2024-07-05,4,17:15,16340.18,Peak
07281937401,2024-07-05,4,17:30,15563.63,Peak
07281937401,2024-07-05,4,17:45,14920.33,Peak
07281937401,2024-07-05,4,18:00,14781.78,Peak
07281937401,2024-07-05,4,18:15,15272.1,Peak
07281937401,2024-07-05,4,18:30,15143.54,Peak
07281937401,2024-07-05,4,18:45,15080.15,Peak
07281937401,2024-07-05,4,19:00,15203.81,Peak
07281937401,2024-07-05,4,19:15,15514.67,Peak
07281937401,2024-07-05,4,19:30,15276.04,Peak
07281937401,2024-07-05,4,19:45,15721.61,Peak
07281937401,2024-07-05,4,20:00,16803.5,Peak
07281937401,2024-07-05,4,20:15,17096.69,Peak
07281937401,2024-07-05,4,20:30,17121.99,Peak
07281937401,2024-07-05,4,20:45,17039.36,Peak
07281937401,2024-07-05,4,21:00,17144.33,Peak
07281937401,2024-07-05,4,21:15,16105.12,Peak
07281937401,2024-07-05,4,21:30,16223.74,Peak
07281937401,2024-07-05,4,21:45,15745.37,Peak
07281937401,2024-07-05,4,22:00,17514.38,Half_Peak
07281937401,2024-07-05,4,22:15,17712.63,Half_Peak
07281937401,2024-07-05,4,22:30,17802.25,Half_Peak
07281937401,2024-07-05,4,22:45,17788.54,Half_Peak
07281937401,2024-07-05,4,23:00,19360.57,Half_Peak
